Date,Clouds
2022-12-06,84.0
2022-12-07,93.0
2022-12-08,87.0
2022-12-09,98.0
2022-12-10,99.0
2022-12-11,82.0
2022-12-12,84.0
2022-12-13,92.0
2022-12-14,100.0
2022-12-15,93.0
2022-12-16,99.0
2022-12-17,86.0
2022-12-18,100.0
2022-12-19,89.0
2022-12-20,78.0
2022-12-21,30.0
2022-12-22,16.0
2022-12-23,36.0
2022-12-24,62.0
2022-12-25,4.0
2022-12-26,1.0
2022-12-27,7.0
2022-12-28,44.0
2022-12-29,69.0
2022-12-30,61.0
2022-12-31,13.0
2023-01-01,5.0
2023-01-02,15.0
2023-01-03,23.0
2023-01-04,19.0
2023-01-05,35.0
2023-01-06,1.0
2023-01-07,1.0
2023-01-08,11.0
2023-01-09,89.0
2023-01-10,98.0
2023-01-11,48.0
2023-01-12,16.0
2023-01-13,31.0
2023-01-14,62.0
2023-01-15,57.0
2023-01-16,78.0
2023-01-17,83.0
2023-01-18,46.0
2023-01-19,42.0
2023-01-20,64.0
2023-01-21,80.0
2023-01-22,17.0
2023-01-23,98.0
2023-01-24,100.0
2023-01-25,100.0
2023-01-26,100.0
2023-01-27,85.0
2023-01-28,22.0
2023-01-29,34.0
2023-01-30,33.0
2023-01-31,58.0
2023-02-01,17.0
2023-02-02,28.0
2023-02-03,36.0
2023-02-04,72.0
2023-02-05,86.0
2023-02-06,41.0
2023-02-07,35.0
2023-02-08,6.0
2023-02-09,37.0
2023-02-10,51.0
2023-02-11,0.0
2023-02-12,58.0
2023-02-13,32.0
2023-02-14,13.0
2023-02-15,1.0
2023-02-16,0.0
2023-02-17,37.0
2023-02-18,38.0
2023-02-19,36.0
2023-02-20,46.0
2023-02-21,0.0
2023-02-22,53.0
2023-02-23,49.0
2023-02-24,61.0
2023-02-25,80.0
2023-02-26,93.0
2023-02-27,59.0
2023-02-28,97.0
2023-03-01,97.0
2023-03-02,100.0
2023-03-03,75.0
2023-03-04,95.0
2023-03-05,54.0
2023-03-06,19.0
2023-03-07,63.0
2023-03-08,36.0
2023-03-09,78.0
2023-03-10,88.0
2023-03-11,81.0
2023-03-12,37.0
2023-03-13,33.0
2023-03-14,54.0
2023-03-15,96.0
2023-03-16,97.0
2023-03-17,63.0
2023-03-18,50.0
2023-03-19,14.0
2023-03-20,62.0
2023-03-21,95.0
2023-03-22,28.0
2023-03-23,28.0
2023-03-24,31.0
2023-03-25,65.0
2023-03-26,21.0
2023-03-27,42.0
2023-03-28,53.0
2023-03-29,12.0
2023-03-30,13.0
2023-03-31,79.0
2023-04-01,69.0
2023-04-02,75.0
2023-04-03,100.0
2023-04-04,75.0
2023-04-05,49.0
2023-04-06,67.0
2023-04-07,7.0
2023-04-08,67.0
2023-04-09,88.0
2023-04-10,96.0
2023-04-11,69.0
2023-04-12,28.0
2023-04-13,15.0
2023-04-14,89.0
2023-04-15,53.0
2023-04-16,94.0
2023-04-17,91.0
2023-04-18,83.0
2023-04-19,76.0
2023-04-20,17.0
2023-04-21,21.0
2023-04-22,80.0
2023-04-23,18.0
2023-04-24,66.0
2023-04-25,46.0
2023-04-26,60.0
2023-04-27,20.0
2023-04-28,26.0
2023-04-29,89.0
2023-04-30,33.0
2023-05-01,83.0
2023-05-02,93.0
2023-05-03,99.0
2023-05-04,83.0
2023-05-05,44.0
2023-05-06,36.0
2023-05-07,28.0
2023-05-08,58.0
2023-05-09,100.0
2023-05-10,100.0
2023-05-11,94.0
2023-05-12,64.0
2023-05-13,80.0
2023-05-14,99.0
2023-05-15,95.0
2023-05-16,99.0
2023-05-17,52.0
2023-05-18,66.0
2023-05-19,31.0
2023-05-20,41.0
2023-05-21,88.0
2023-05-22,83.0
2023-05-23,26.0
2023-05-24,33.0
2023-05-25,63.0
2023-05-26,58.0
2023-05-27,57.0
2023-05-28,60.0
2023-05-29,39.0
2023-05-30,64.0
2023-05-31,83.0
2023-06-01,30.0
2023-06-02,61.0
2023-06-03,100.0
2023-06-04,88.0
2023-06-05,74.0
2023-06-06,79.0
2023-06-07,80.0
2023-06-08,66.0
2023-06-09,30.0
2023-06-10,91.0
2023-06-11,97.0
2023-06-12,88.0
2023-06-13,74.0
2023-06-14,48.0
2023-06-15,89.0
2023-06-16,89.0
2023-06-17,90.0
2023-06-18,60.0
2023-06-19,1.0
2023-06-20,3.0
2023-06-21,21.0
2023-06-22,22.0
2023-06-23,24.0
2023-06-24,31.0
2023-06-25,49.0
2023-06-26,16.0
2023-06-27,15.0
2023-06-28,4.0
2023-06-29,21.0
2023-06-30,3.0
2023-07-01,26.0
2023-07-02,46.0
2023-07-03,4.0
2023-07-04,17.0
2023-07-05,40.0
2023-07-06,34.0
2023-07-07,8.0
2023-07-08,4.0
2023-07-09,0.0
2023-07-10,7.0
2023-07-11,1.0
2023-07-12,1.0
2023-07-13,0.0
2023-07-14,0.0
2023-07-15,3.0
2023-07-16,4.0
2023-07-17,5.0
2023-07-18,10.0
2023-07-19,1.0
2023-07-20,5.0
2023-07-21,3.0
2023-07-22,1.0
2023-07-23,11.0
2023-07-24,3.0
2023-07-25,0.0
2023-07-26,38.0
2023-07-27,3.0
2023-07-28,8.0
2023-07-29,3.0
2023-07-30,2.0
2023-07-31,21.0
2023-08-01,23.0
2023-08-02,10.0
2023-08-03,1.0
2023-08-04,0.0
2023-08-05,20.0
2023-08-06,11.0
2023-08-07,5.0
2023-08-08,15.0
2023-08-09,44.0
2023-08-10,65.0
2023-08-11,15.0
2023-08-12,34.0
2023-08-13,57.0
2023-08-14,60.0
2023-08-15,23.0
2023-08-16,1.0
2023-08-17,8.0
2023-08-18,4.0
2023-08-19,7.0
2023-08-20,7.0
2023-08-21,20.0
2023-08-22,7.0
2023-08-23,8.0
2023-08-24,31.0
2023-08-25,28.0
2023-08-26,28.0
2023-08-27,10.0
2023-08-28,3.0
2023-08-29,49.0
2023-08-30,5.0
2023-08-31,17.0
2023-09-01,18.0
2023-09-02,26.0
2023-09-03,23.0
2023-09-04,99.0
2023-09-05,92.0
2023-09-06,98.0
2023-09-07,93.0
2023-09-08,39.0
2023-09-09,12.0
2023-09-10,9.0
2023-09-11,1.0
2023-09-12,0.0
2023-09-13,1.0
2023-09-14,39.0
2023-09-15,23.0
2023-09-16,28.0
2023-09-17,27.0
2023-09-18,29.0
2023-09-19,26.0
2023-09-20,31.0
2023-09-21,67.0
2023-09-22,10.0
2023-09-23,36.0
2023-09-24,96.0
2023-09-25,84.0
2023-09-26,86.0
2023-09-27,73.0
2023-09-28,45.0
2023-09-29,33.0
2023-09-30,14.0
2023-10-01,9.0
2023-10-02,13.0
2023-10-03,43.0
2023-10-04,0.0
2023-10-05,47.0
2023-10-06,47.0
2023-10-07,6.0
2023-10-08,27.0
2023-10-09,23.0
2023-10-10,25.0
2023-10-11,38.0
2023-10-12,6.0
2023-10-13,27.0
2023-10-14,12.0
2023-10-15,1.0
2023-10-16,63.0
2023-10-17,95.0
2023-10-18,95.0
2023-10-19,73.0
2023-10-20,31.0
2023-10-21,62.0
2023-10-22,52.0
2023-10-23,50.0
2023-10-24,84.0
2023-10-25,98.0
2023-10-26,63.0
2023-10-27,84.0
2023-10-28,66.0
2023-10-29,9.0
2023-10-30,0.0
2023-10-31,41.0
2023-11-01,77.0
2023-11-02,66.0
2023-11-03,94.0
2023-11-04,66.0
2023-11-05,16.0
2023-11-06,5.0
2023-11-07,13.0
2023-11-08,84.0
2023-11-09,11.0
2023-11-10,95.0
2023-11-11,71.0
2023-11-12,77.0
2023-11-13,38.0
2023-11-14,66.0
2023-11-15,56.0
2023-11-16,20.0
2023-11-17,59.0
2023-11-18,48.0
2023-11-19,21.0
2023-11-20,16.0
2023-11-21,89.0
2023-11-22,98.0
2023-11-23,87.0
2023-11-24,57.0
2023-11-25,87.0
2023-11-26,42.0
2023-11-27,14.0
2023-11-28,97.0
2023-11-29,52.0
2023-11-30,37.0
2023-12-01,90.0
2023-12-02,93.0
2023-12-03,83.0
2023-12-04,95.0
2023-12-05,100.0
2023-12-06,95.0
2023-12-07,94.0
2023-12-08,56.0
2023-12-09,9.0
2023-12-10,66.0
2023-12-11,10.0
2023-12-12,43.0
2023-12-13,84.0
2023-12-14,94.0
2023-12-15,100.0
2023-12-16,99.0
2023-12-17,10.0
2023-12-18,0.0
2023-12-19,0.0
2023-12-20,41.0
2023-12-21,15.0
2023-12-22,65.0
2023-12-23,7.0
2023-12-24,28.0
2023-12-25,11.0
2023-12-26,13.0
2023-12-27,13.0
2023-12-28,0.0
2023-12-29,40.0
2023-12-30,65.0
2023-12-31,91.0
2024-01-01,82.0
2024-01-02,58.0
2024-01-03,73.0
2024-01-04,38.0
2024-01-05,59.0
2024-01-06,91.0
2024-01-07,97.0
2024-01-08,74.0
2024-01-09,99.0
2024-01-10,27.0
2024-01-11,40.0
2024-01-12,15.0
2024-01-13,14.0
2024-01-14,3.0
2024-01-15,88.0
2024-01-16,37.0
2024-01-17,93.0
2024-01-18,78.0
2024-01-19,39.0
2024-01-20,100.0
2024-01-21,48.0
2024-01-22,0.0
2024-01-23,1.0
2024-01-24,40.0
2024-01-25,72.0
2024-01-26,7.0
2024-01-27,34.0
2024-01-28,10.0
2024-01-29,13.0
2024-01-30,8.0
2024-01-31,0.0
2024-02-01,0.0
2024-02-02,53.0
2024-02-03,8.0
2024-02-04,43.0
2024-02-05,46.0
2024-02-06,34.0
2024-02-07,82.0
2024-02-08,54.0
2024-02-09,32.0
2024-02-10,97.0
2024-02-11,98.0
2024-02-12,54.0
2024-02-13,18.0
2024-02-14,49.0
2024-02-15,26.0
2024-02-16,4.0
2024-02-17,8.0
2024-02-18,18.0
2024-02-19,66.0
2024-02-20,94.0
2024-02-21,32.0
2024-02-22,34.0
2024-02-23,44.0
2024-02-24,49.0
2024-02-25,99.0
2024-02-26,99.0
2024-02-27,53.0
2024-02-28,100.0
2024-02-29,100.0
2024-03-01,100.0
2024-03-02,46.0
2024-03-03,14.0
2024-03-04,72.0
2024-03-05,80.0
2024-03-06,49.0
2024-03-07,88.0
2024-03-08,23.0
2024-03-09,94.0
2024-03-10,77.0
2024-03-11,96.0
2024-03-12,81.0
2024-03-13,47.0
2024-03-14,30.0
2024-03-15,6.0
2024-03-16,68.0
2024-03-17,80.0
2024-03-18,30.0
2024-03-19,98.0
2024-03-20,5.0
2024-03-21,13.0
2024-03-22,49.0
2024-03-23,13.0
2024-03-24,51.0
2024-03-25,24.0
2024-03-26,98.0
2024-03-27,98.0
2024-03-28,49.0
2024-03-29,23.0
2024-03-30,47.0
2024-03-31,70.0
2024-04-01,73.0
2024-04-02,63.0
2024-04-03,52.0
2024-04-04,3.0
2024-04-05,16.0
2024-04-06,55.0
2024-04-07,39.0
2024-04-08,5.0
2024-04-09,2.0
2024-04-10,9.0
2024-04-11,0.0
2024-04-12,6.0
2024-04-13,12.0
2024-04-14,0.0
2024-04-15,20.0
2024-04-16,91.0
2024-04-17,72.0
2024-04-18,25.0
2024-04-19,62.0
2024-04-20,51.0
2024-04-21,33.0
2024-04-22,81.0
2024-04-23,95.0
2024-04-24,32.0
2024-04-25,56.0
2024-04-26,36.0
2024-04-27,54.0
2024-04-28,3.0
2024-04-29,17.0
2024-04-30,20.0
2024-05-01,40.0
2024-05-02,39.0
2024-05-03,53.0
2024-05-04,82.0
2024-05-05,9.0
2024-05-06,1.0
2024-05-07,65.0
2024-05-08,88.0
2024-05-09,91.0
2024-05-10,93.0
2024-05-11,68.0
2024-05-12,17.0
2024-05-13,22.0
2024-05-14,94.0
2024-05-15,89.0
2024-05-16,99.0
2024-05-17,54.0
2024-05-18,76.0
2024-05-19,91.0
2024-05-20,60.0
2024-05-21,22.0
2024-05-22,12.0
2024-05-23,31.0
2024-05-24,6.0
2024-05-25,56.0
2024-05-26,47.0
2024-05-27,58.0
2024-05-28,10.0
2024-05-29,45.0
2024-05-30,26.0
2024-05-31,66.0
2024-06-01,11.0
2024-06-02,24.0
2024-06-03,50.0
2024-06-04,35.0
2024-06-05,42.0
2024-06-06,39.0
2024-06-07,29.0
2024-06-08,16.0
2024-06-09,20.0
2024-06-10,46.0
2024-06-11,54.0
2024-06-12,53.0
2024-06-13,91.0
2024-06-14,34.0
2024-06-15,5.0
2024-06-16,14.0
2024-06-17,42.0
2024-06-18,18.0
2024-06-19,11.0
2024-06-20,13.0
2024-06-21,29.0
2024-06-22,26.0
2024-06-23,23.0
2024-06-24,27.0
2024-06-25,36.0
2024-06-26,26.0
2024-06-27,26.0
2024-06-28,33.0
2024-06-29,9.0
2024-06-30,4.0
2024-07-01,3.0
2024-07-02,41.0
2024-07-03,15.0
2024-07-04,62.0
2024-07-05,13.0
2024-07-06,7.0
2024-07-07,0.0
2024-07-08,7.0
2024-07-09,22.0
2024-07-10,26.0
2024-07-11,18.0
2024-07-12,13.0
2024-07-13,6.0
2024-07-14,9.0
2024-07-15,3.0
2024-07-16,4.0
2024-07-17,6.0
2024-07-18,31.0
2024-07-19,23.0
2024-07-20,5.0
2024-07-21,7.0
2024-07-22,17.0
2024-07-23,30.0
2024-07-24,35.0
2024-07-25,23.0
2024-07-26,0.0
2024-07-27,0.0
2024-07-28,0.0
2024-07-29,3.0
2024-07-30,3.0
2024-07-31,18.0
2024-08-01,1.0
2024-08-02,3.0
2024-08-03,9.0
2024-08-04,15.0
2024-08-05,25.0
2024-08-06,1.0
2024-08-07,0.0
2024-08-08,5.0
2024-08-09,13.0
2024-08-10,14.0
2024-08-11,2.0
2024-08-12,1.0
2024-08-13,0.0
2024-08-14,8.0
2024-08-15,2.0
2024-08-16,8.0
2024-08-17,28.0
2024-08-18,38.0
2024-08-19,41.0
2024-08-20,73.0
2024-08-21,48.0
2024-08-22,6.0
2024-08-23,20.0
2024-08-24,9.0
2024-08-25,27.0
2024-08-26,28.0
2024-08-27,10.0
2024-08-28,15.0
2024-08-29,31.0
2024-08-30,28.0
2024-08-31,41.0
2024-09-01,52.0
2024-09-02,13.0
2024-09-03,65.0
2024-09-04,36.0
2024-09-05,17.0
2024-09-06,41.0
2024-09-07,28.0
2024-09-08,31.0
2024-09-09,80.0
2024-09-10,89.0
2024-09-11,46.0
2024-09-12,7.0
2024-09-13,38.0
2024-09-14,14.0
2024-09-15,24.0
2024-09-16,17.0
2024-09-17,79.0
2024-09-18,81.0
2024-09-19,45.0
2024-09-20,42.0
2024-09-21,35.0
2024-09-22,2.0
2024-09-23,4.0
2024-09-24,62.0
2024-09-25,31.0
2024-09-26,6.0
2024-09-27,1.0
2024-09-28,14.0
2024-09-29,27.0
2024-09-30,6.0
2024-10-01,0.0
2024-10-02,0.0
2024-10-03,37.0
2024-10-04,34.0
2024-10-05,85.0
2024-10-06,10.0
2024-10-07,11.0
2024-10-08,52.0
2024-10-09,53.0
2024-10-10,28.0
2024-10-11,75.0
2024-10-12,23.0
2024-10-13,39.0
2024-10-14,58.0
2024-10-15,35.0
2024-10-16,21.0
2024-10-17,99.0
2024-10-18,50.0
2024-10-19,89.0
2024-10-20,57.0
2024-10-21,13.0
2024-10-22,10.0
2024-10-23,8.0
2024-10-24,18.0
2024-10-25,64.0
2024-10-26,17.0
2024-10-27,30.0
2024-10-28,4.0
2024-10-29,46.0
2024-10-30,28.0
2024-10-31,12.0
2024-11-01,45.0
2024-11-02,47.0
2024-11-03,61.0
2024-11-04,21.0
2024-11-05,41.0
2024-11-06,53.0
2024-11-07,16.0
2024-11-08,26.0
2024-11-09,40.0
2024-11-10,88.0
2024-11-11,82.0
2024-11-12,78.0
2024-11-13,100.0
2024-11-14,100.0
2024-11-15,100.0
2024-11-16,74.0
2024-11-17,0.0
2024-11-18,14.0
2024-11-19,39.0
2024-11-20,67.0
2024-11-21,62.0
2024-11-22,57.0
2024-11-23,12.0
2024-11-24,2.0
2024-11-25,14.0
2024-11-26,39.0
2024-11-27,1.0
2024-11-28,60.0
2024-11-29,100.0
2024-11-30,100.0
2024-12-01,100.0
2024-12-02,94.0
2024-12-03,76.0
2024-12-04,100.0
2024-12-05,100.0
2024-12-06,84.0
2024-12-07,91.0
2024-12-08,56.0
2024-12-09,79.0
2024-12-10,47.0
2024-12-11,4.0
2024-12-12,4.0
2024-12-13,3.0
2024-12-14,98.0
2024-12-15,77.0
2024-12-16,0.0
2024-12-17,0.0
2024-12-18,17.0
2024-12-19,63.0
2024-12-20,73.0
2024-12-21,79.0
2024-12-22,1.0
2024-12-23,73.0
2024-12-24,76.0
2024-12-25,100.0
2024-12-26,100.0
2024-12-27,70.0
2024-12-28,19.0
2024-12-29,19.0
2024-12-30,0.0
2024-12-31,0.0
2025-01-01,0.0
2025-01-02,12.0
2025-01-03,83.0
2025-01-04,46.0
2025-01-05,86.0
2025-01-06,76.0
2025-01-07,98.0
2025-01-08,71.0
2025-01-09,89.0
2025-01-10,66.0
2025-01-11,84.0
2025-01-12,100.0
2025-01-13,100.0
2025-01-14,100.0
2025-01-15,100.0
2025-01-16,83.0
2025-01-17,51.0
2025-01-18,11.0
2025-01-19,8.0
2025-01-20,84.0
2025-01-21,85.0
2025-01-22,53.0
2025-01-23,43.0
2025-01-24,44.0
2025-01-25,19.0
2025-01-26,85.0
2025-01-27,82.0
2025-01-28,89.0
2025-01-29,80.0
2025-01-30,98.0
2025-01-31,20.0
2025-02-01,52.0
2025-02-02,85.0
2025-02-03,86.0
2025-02-04,100.0
2025-02-05,5.0
2025-02-06,16.0
2025-02-07,79.0
2025-02-08,57.0
2025-02-09,67.0
2025-02-10,66.0
2025-02-11,50.0
2025-02-12,82.0
2025-02-13,96.0
2025-02-14,97.0
2025-02-15,79.0
2025-02-16,99.0
2025-02-17,100.0
2025-02-18,79.0
2025-02-19,36.0
2025-02-20,60.0
2025-02-21,30.0
2025-02-22,84.0
2025-02-23,100.0
2025-02-24,100.0
2025-02-25,64.0
2025-02-26,97.0
2025-02-27,100.0
2025-02-28,42.0
2025-03-01,77.0
2025-03-02,100.0
2025-03-03,76.0
2025-03-04,10.0
2025-03-05,0.0
2025-03-06,2.0
2025-03-07,0.0
2025-03-08,0.0
2025-03-09,2.0
2025-03-10,44.0
2025-03-11,62.0
2025-03-12,99.0
2025-03-13,53.0
2025-03-14,47.0
2025-03-15,69.0
2025-03-16,31.0
2025-03-17,22.0
2025-03-18,68.0
2025-03-19,20.0
2025-03-20,1.0
2025-03-21,5.0
2025-03-22,85.0
2025-03-23,99.0
2025-03-24,100.0
2025-03-25,97.0
2025-03-26,95.0
2025-03-27,100.0
2025-03-28,60.0
2025-03-29,98.0
2025-03-30,87.0
2025-03-31,82.0
2025-04-01,97.0
2025-04-02,94.0
2025-04-03,65.0
2025-04-04,97.0
2025-04-05,29.0
2025-04-06,57.0
2025-04-07,64.0
2025-04-08,80.0
2025-04-09,17.0
2025-04-10,34.0
2025-04-11,42.0
2025-04-12,43.0
2025-04-13,36.0
2025-04-14,87.0
2025-04-15,71.0
2025-04-16,48.0
2025-04-17,59.0
2025-04-18,29.0
2025-04-19,6.0
2025-04-20,38.0
2025-04-21,59.0
2025-04-22,55.0
2025-04-23,59.0
2025-04-24,95.0
2025-04-25,34.0
2025-04-26,80.0
2025-04-27,56.0
2025-04-28,41.0
2025-04-29,21.0
2025-04-30,8.0
2025-05-01,25.0
2025-05-02,15.0
2025-05-03,21.0
2025-05-04,52.0
2025-05-05,51.0
2025-05-06,63.0
2025-05-07,41.0
2025-05-08,61.0
2025-05-09,75.0
2025-05-10,44.0
2025-05-11,80.0
2025-05-12,55.0
2025-05-13,83.0
2025-05-14,28.0
2025-05-15,61.0
2025-05-16,100.0
2025-05-17,32.0
2025-05-18,3.0
2025-05-19,8.0
2025-05-20,14.0
2025-05-21,78.0
2025-05-22,33.0
2025-05-23,64.0
2025-05-24,93.0
2025-05-25,86.0
2025-05-26,6.0
2025-05-27,8.0
2025-05-28,63.0
2025-05-29,50.0
2025-05-30,90.0
2025-05-31,36.0
2025-06-01,21.0
2025-06-02,22.0
2025-06-03,2.0
2025-06-04,5.0
2025-06-05,56.0
2025-06-06,28.0
2025-06-07,7.0
2025-06-08,5.0
2025-06-09,18.0
2025-06-10,22.0
2025-06-11,24.0
2025-06-12,2.0
2025-06-13,0.0
2025-06-14,0.0
2025-06-15,0.0
2025-06-16,1.0
2025-06-17,16.0
2025-06-18,12.0
2025-06-19,17.0
2025-06-20,21.0
2025-06-21,4.0
2025-06-22,23.0
2025-06-23,0.0
2025-06-24,0.0
2025-06-25,1.0
2025-06-26,1.0
2025-06-27,14.0
2025-06-28,9.0
2025-06-29,23.0
2025-06-30,9.0
2025-07-01,29.0
2025-07-02,21.0
2025-07-03,2.0
2025-07-04,0.0
2025-07-05,5.0
2025-07-06,3.0
2025-07-07,2.0
2025-07-08,2.0
2025-07-09,0.0
2025-07-10,0.0
2025-07-11,5.0
2025-07-12,5.0
2025-07-13,7.0
2025-07-14,6.0
2025-07-15,15.0
2025-07-16,6.0
2025-07-17,18.0
2025-07-18,28.0
2025-07-19,15.0
2025-07-20,10.0
2025-07-21,2.0
2025-07-22,1.0
2025-07-23,1.0
2025-07-24,3.0
2025-07-25,2.0
2025-07-26,0.0
2025-07-27,5.0
2025-07-28,3.0
2025-07-29,4.0
2025-07-30,22.0
2025-07-31,76.0
2025-08-01,8.0
2025-08-02,7.0
2025-08-03,8.0
2025-08-04,41.0
2025-08-05,62.0
2025-08-06,62.0
2025-08-07,21.0
2025-08-08,7.0
2025-08-09,0.0
2025-08-10,0.0
2025-08-11,0.0
2025-08-12,2.0
2025-08-13,4.0
2025-08-14,12.0
2025-08-15,15.0
2025-08-16,47.0
2025-08-17,22.0
2025-08-18,78.0
2025-08-19,22.0
2025-08-20,18.0
2025-08-21,6.0
2025-08-22,25.0
2025-08-23,5.0
2025-08-24,1.0
2025-08-25,19.0
2025-08-26,50.0
2025-08-27,1.0
2025-08-28,0.0
2025-08-29,0.0
2025-08-30,11.0
2025-08-31,25.0
2025-09-01,0.0
2025-09-02,0.0
2025-09-03,25.0
2025-09-04,98.0
2025-09-05,19.0
2025-09-06,2.0
2025-09-07,8.0
2025-09-08,21.0
2025-09-09,25.0
2025-09-10,22.0
2025-09-11,58.0
2025-09-12,3.0
2025-09-13,20.0
2025-09-14,32.0
2025-09-15,21.0
2025-09-16,0.0
2025-09-17,38.0
2025-09-18,0.0
2025-09-19,1.0
2025-09-20,0.0
2025-09-21,0.0
2025-09-22,2.0
2025-09-23,0.0
2025-09-24,20.0
2025-09-25,46.0
2025-09-26,96.0
2025-09-27,92.0
2025-09-28,100.0
2025-09-29,71.0
2025-09-30,20.0
2025-10-01,94.0
2025-10-02,100.0
2025-10-03,41.0
2025-10-04,6.0
2025-10-05,12.0
2025-10-06,93.0
2025-10-07,96.0
2025-10-08,69.0
2025-10-09,6.0
2025-10-10,4.0
2025-10-11,12.0
2025-10-12,6.0
2025-10-13,77.0
2025-10-14,1.0
2025-10-15,42.0
2025-10-16,90.0
2025-10-17,100.0
2025-10-18,84.0
2025-10-19,32.0
2025-10-20,65.0
2025-10-21,85.0
2025-10-22,92.0
2025-10-23,73.0
2025-10-24,38.0
2025-10-25,22.0
2025-10-26,63.0
2025-10-27,43.0
2025-10-28,36.0
2025-10-29,1.0
2025-10-30,50.0
2025-10-31,75.0
2025-11-01,56.0
2025-11-02,28.0
2025-11-03,37.0
2025-11-04,93.0
2025-11-05,89.0
2025-11-06,84.0
2025-11-07,66.0
2025-11-08,93.0
2025-11-09,91.0
2025-11-10,97.0
2025-11-11,35.0
2025-11-12,9.0
2025-11-13,24.0
2025-11-14,0.0
2025-11-15,44.0
2025-11-16,36.0
2025-11-17,90.0
2025-11-18,100.0
2025-11-19,100.0
2025-11-20,87.0
2025-11-21,78.0
2025-11-22,38.0
2025-11-23,11.0
2025-11-24,14.0
2025-11-25,89.0
2025-11-26,96.0
2025-11-27,100.0
2025-11-28,100.0
2025-11-29,61.0
2025-11-30,21.0
2025-12-01,23.0
2025-12-02,89.0
2025-12-03,99.0
2025-12-04,98.0
2025-12-05,100.0
2025-12-06,88.0
2025-12-07,41.0
2025-12-08,19.0
2025-12-09,18.0
2025-12-10,89.0
2025-12-11,23.0
2025-12-12,10.0
2025-12-13,15.0
2025-12-14,29.0
2025-12-15,
2025-12-16,
2025-12-17,
2025-12-18,
2025-12-19,
2025-12-20,
2025-12-21,
2025-12-22,
2025-12-23,
2025-12-24,
2025-12-25,
2025-12-26,
2025-12-27,
2025-12-28,
2025-12-29,
2025-12-30,
2025-12-31,
2026-01-01,
2026-01-02,
2026-01-03,
2026-01-04,
2026-01-05,
2026-01-06,
2026-01-07,
2026-01-08,33.69230769230769
2026-01-09,27.083333333333332
2026-01-10,83.45833333333333
2026-01-11,88.58333333333333
2026-01-12,9.041666666666666
2026-01-13,45.666666666666664
2026-01-14,0.4166666666666667
2026-01-15,6.041666666666667
2026-01-16,44.291666666666664
2026-01-17,93.375
2026-01-18,94.70833333333333
2026-01-19,62.875
2026-01-20,24.75
2026-01-21,100.0
2026-01-22,95.91666666666667
2026-01-23,35.333333333333336
2026-01-24,68.29166666666667
2026-01-25,99.625
2026-01-26,100.0
2026-01-27,80.58333333333333
2026-01-28,52.125
2026-01-29,97.33333333333333
2026-01-30,60.875
2026-01-31,70.91666666666667
2026-02-01,99.125
2026-02-02,75.45833333333333
2026-02-03,84.04166666666667
2026-02-04,99.75
2026-02-05,86.125
2026-02-06,84.33333333333333
2026-02-07,67.75
2026-02-08,76.33333333333333
2026-02-09,94.58333333333333
2026-02-10,95.08333333333333
2026-02-11,93.16666666666667
2026-02-12,88.41666666666667
2026-02-13,75.125
2026-02-14,62.875
2026-02-15,70.54166666666667
2026-02-16,51.708333333333336
2026-02-17,99.16666666666667
2026-02-18,32.375
2026-02-19,25.083333333333332
2026-02-20,91.41666666666667
2026-02-21,55.916666666666664
2026-02-22,41.708333333333336
2026-02-23,21.208333333333332
2026-02-24,66.08333333333333
2026-02-25,7.25
2026-02-26,8.541666666666666
2026-02-27,55.583333333333336
2026-02-28,70.75
2026-03-01,38.916666666666664
2026-03-02,23.291666666666668
2026-03-03,46.25
2026-03-04,47.916666666666664
2026-03-05,57.708333333333336
2026-03-06,0.5833333333333334
2026-03-07,52.583333333333336
2026-03-08,93.08333333333333
2026-03-09,71.70833333333333
2026-03-10,17.583333333333332
2026-03-11,0.6666666666666666
2026-03-12,3.0833333333333335
2026-03-13,35.416666666666664
2026-03-14,18.5
2026-03-15,35.541666666666664
2026-03-16,32.125
2026-03-17,97.16666666666667
2026-03-18,96.41666666666667
2026-03-19,99.875
2026-03-20,96.375
2026-03-21,43.583333333333336
2026-03-22,80.58333333333333
2026-03-23,79.625
